ncol,nrow,population,allroads,mainroads,secroads,industries,traffic_points
24.0,35.0,160.0,1.6,0.0,0.0,0.0,2.0
25.0,35.0,291.0,4.5,2.6,0.0,0.5,9.0
26.0,35.0,4406.0,0.9,0.0,0.0,0.5,3.0
27.0,35.0,398.0,0.0,0.0,0.0,0.0,0.0
28.0,35.0,1655.0,0.3,0.0,0.0,0.0,0.0
29.0,35.0,2303.0,1.2,2.2,0.0,0.5,0.0
30.0,35.0,851.0,0.9,0.0,0.0,0.5,2.0
31.0,35.0,552.0,0.0,0.0,0.0,0.0,10.0
32.0,35.0,1721.0,0.0,0.0,0.0,0.0,1.0
33.0,35.0,1003.0,0.0,0.0,0.4,0.0,2.0
34.0,35.0,1904.0,1.1,2.2,0.0,0.5,10.0
35.0,35.0,590.0,1.4,0.0,0.0,0.5,1.0
36.0,35.0,212.0,0.7,0.0,0.0,0.0,0.0
37.0,35.0,42.0,0.0,0.0,0.0,0.0,0.0
38.0,35.0,6004.0,0.1,0.0,0.0,0.0,2.0
39.0,35.0,835.0,3.7,0.3,0.0,0.5,1.0
40.0,35.0,953.0,0.8,1.0,0.0,1.0,3.0
41.0,35.0,636.0,0.0,0.0,0.0,1.0,0.0
42.0,35.0,97.0,0.0,0.0,0.0,0.0,0.0
43.0,35.0,594.0,0.0,0.0,0.0,0.0,0.0
44.0,35.0,314.0,0.0,0.0,0.0,0.0,0.0
45.0,35.0,278.0,0.0,0.0,0.0,0.0,0.0
46.0,35.0,317.0,0.9,0.0,0.0,0.0,0.0
47.0,35.0,477.0,0.3,0.0,0.0,0.0,1.0
48.0,35.0,741.0,0.0,0.8,0.0,0.0,0.0
49.0,35.0,674.0,0.6,1.1,0.0,0.0,1.0
50.0,35.0,556.0,1.0,0.0,0.0,0.0,2.0
1.0,36.0,112.0,0.0,0.0,0.0,0.0,1.0
2.0,36.0,2897.0,0.0,0.0,0.0,0.0,0.0
3.0,36.0,127.0,0.0,0.0,0.0,0.0,0.0
4.0,36.0,74.0,0.0,0.0,0.0,0.0,0.0
5.0,36.0,148.0,0.0,0.0,0.0,0.0,0.0
6.0,36.0,94.0,0.0,0.0,0.0,0.0,0.0
7.0,36.0,59.0,0.0,0.0,0.0,0.0,0.0
8.0,36.0,617.0,0.0,1.1,0.0,0.0,0.0
9.0,36.0,266.0,0.0,0.0,0.0,0.0,0.0
10.0,36.0,113.0,0.0,0.0,0.0,0.0,0.0
11.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
12.0,36.0,127.0,0.0,0.0,0.0,0.0,0.0
13.0,36.0,314.0,0.0,0.0,0.7,0.0,0.0
14.0,36.0,358.0,0.0,0.0,0.0,0.5,0.0
15.0,36.0,412.0,0.0,0.0,0.0,0.5,1.0
16.0,36.0,299.0,0.0,0.0,0.0,0.0,0.0
17.0,36.0,375.0,1.2,0.0,0.0,0.0,1.0
18.0,36.0,6623.0,0.1,0.0,0.0,0.5,5.0
19.0,36.0,338.0,0.0,0.0,0.0,0.0,0.0
20.0,36.0,233.0,0.0,0.0,0.0,0.0,1.0
21.0,36.0,31.0,0.8,0.0,0.0,0.0,0.0
22.0,36.0,127.0,0.0,0.0,0.0,0.0,0.0
23.0,36.0,246.0,2.8,0.0,0.0,0.5,0.0
24.0,36.0,232.0,2.0,0.0,0.0,0.0,0.0
25.0,36.0,74.0,5.2,0.2,0.0,0.5,4.0
26.0,36.0,1784.0,1.3,2.8,0.0,1.0,27.0
27.0,36.0,317.0,0.6,0.0,0.0,0.0,0.0
28.0,36.0,1176.0,1.3,0.0,0.0,0.0,0.0
29.0,36.0,778.0,1.8,2.2,0.0,0.5,2.0
30.0,36.0,636.0,0.0,0.0,0.6,0.0,1.0
31.0,36.0,906.0,0.0,0.0,0.0,0.5,3.0
32.0,36.0,2300.0,0.0,0.0,0.0,0.0,0.0
33.0,36.0,874.0,0.0,0.0,0.0,0.0,0.0
34.0,36.0,657.0,2.7,2.2,0.0,0.5,11.0
35.0,36.0,607.0,2.3,0.0,0.0,0.5,14.0
36.0,36.0,380.0,4.2,0.0,0.0,0.5,9.0
37.0,36.0,303.0,4.3,1.0,0.0,1.0,20.0
38.0,36.0,279.0,2.2,0.1,0.0,0.0,0.0
39.0,36.0,474.0,6.2,0.0,0.0,0.5,2.0
40.0,36.0,676.0,0.7,0.9,0.0,0.0,0.0
41.0,36.0,874.0,0.0,0.4,0.0,0.0,0.0
42.0,36.0,556.0,0.0,0.0,0.0,0.0,0.0
43.0,36.0,476.0,0.0,0.0,0.0,0.0,0.0
44.0,36.0,198.0,0.0,0.0,0.0,0.0,0.0
45.0,36.0,198.0,0.0,0.0,0.0,0.0,0.0
46.0,36.0,70.0,0.6,0.0,0.0,0.0,0.0
47.0,36.0,198.0,1.3,0.0,0.0,0.0,0.0
48.0,36.0,635.0,1.1,0.0,0.0,0.0,0.0
49.0,36.0,676.0,0.9,0.1,0.0,0.0,0.0
50.0,36.0,431.0,0.0,1.3,0.0,0.0,4.0
1.0,37.0,36.0,0.0,0.0,0.0,0.0,0.0
2.0,37.0,853.0,0.0,0.0,0.0,0.0,0.0
3.0,37.0,138.0,0.0,0.0,0.0,0.0,0.0
4.0,37.0,22.0,0.0,0.0,0.0,0.0,0.0
5.0,37.0,73.0,0.0,0.0,0.0,0.0,0.0
6.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0
7.0,37.0,62.0,0.2,0.0,0.0,0.0,0.0
8.0,37.0,872.0,0.7,1.1,0.0,0.5,0.0
9.0,37.0,233.0,0.0,0.0,0.0,0.0,0.0
10.0,37.0,187.0,0.0,0.0,0.0,0.0,0.0
11.0,37.0,75.0,0.0,0.0,0.0,0.0,0.0
12.0,37.0,112.0,0.0,0.0,0.0,0.0,0.0
13.0,37.0,329.0,0.0,0.0,0.0,0.0,0.0
14.0,37.0,375.0,0.0,0.0,0.0,0.0,1.0
15.0,37.0,413.0,0.0,0.0,1.2,0.5,1.0
16.0,37.0,394.0,0.7,0.0,0.0,0.5,5.0
17.0,37.0,430.0,0.5,0.0,0.0,0.5,0.0
18.0,37.0,712.0,0.0,0.0,0.0,0.0,0.0
19.0,37.0,224.0,1.3,0.0,0.0,0.0,0.0
20.0,37.0,90.0,0.0,0.0,0.0,0.0,0.0
21.0,37.0,89.0,1.0,0.0,0.0,0.0,0.0
22.0,37.0,142.0,1.7,0.0,0.0,0.5,0.0
23.0,37.0,223.0,4.3,0.0,0.0,0.5,0.0
24.0,37.0,86.0,6.4,0.0,0.0,1.0,20.0
25.0,37.0,121.0,3.0,0.0,0.0,0.5,0.0
26.0,37.0,303.0,1.9,1.0,0.0,0.5,2.0
27.0,37.0,427.0,1.0,2.4,0.0,0.5,1.0
28.0,37.0,13623.0,2.4,0.8,0.0,0.5,15.0
29.0,37.0,699.0,9.0,2.6,0.6,1.0,45.0
30.0,37.0,435.0,1.0,0.0,0.0,0.5,2.0
31.0,37.0,82.0,1.0,0.0,0.0,0.0,0.0
32.0,37.0,4379.0,0.2,0.0,0.0,0.5,5.0
33.0,37.0,635.0,1.4,0.0,0.0,0.0,0.0
34.0,37.0,438.0,1.9,2.2,0.4,1.0,39.0
35.0,37.0,365.0,0.5,0.0,1.0,0.5,4.0
36.0,37.0,303.0,6.3,0.0,1.0,0.5,10.0
37.0,37.0,303.0,2.1,0.1,0.0,0.5,0.0
38.0,37.0,337.0,4.0,0.0,0.0,0.5,10.0
39.0,37.0,338.0,5.9,0.0,0.0,0.5,17.0
40.0,37.0,109.0,4.6,0.0,0.0,0.5,2.0
41.0,37.0,809.0,0.7,1.3,0.0,0.0,1.0
42.0,37.0,517.0,0.0,0.0,0.0,0.0,0.0
43.0,37.0,397.0,0.0,0.0,0.0,0.0,0.0
44.0,37.0,159.0,0.0,0.0,0.0,0.0,0.0
45.0,37.0,222.0,0.9,0.0,0.0,0.5,1.0
46.0,37.0,238.0,1.4,0.0,0.0,0.0,1.0
47.0,37.0,2408.0,2.9,0.0,0.0,0.5,0.0
48.0,37.0,394.0,2.3,0.0,0.0,0.5,0.0
49.0,37.0,114.0,1.8,0.0,0.0,0.0,0.0
50.0,37.0,176.0,1.1,0.0,0.0,0.0,0.0
1.0,38.0,69.0,0.0,0.0,0.0,0.0,0.0
2.0,38.0,448.0,0.0,0.0,0.0,0.0,0.0
3.0,38.0,408.0,0.0,0.0,0.0,0.0,0.0
4.0,38.0,75.0,0.0,0.0,0.0,0.0,0.0
5.0,38.0,145.0,0.0,0.0,0.0,0.0,0.0
6.0,38.0,226.0,0.0,0.0,0.0,0.0,0.0
7.0,38.0,561.0,0.0,0.0,0.0,0.0,0.0
8.0,38.0,1486.0,0.0,1.1,0.0,0.0,0.0
9.0,38.0,119.0,0.0,0.0,0.0,0.0,0.0
10.0,38.0,97.0,0.0,0.0,0.0,0.0,0.0
11.0,38.0,66.0,0.0,0.0,0.0,0.0,0.0
12.0,38.0,2243.0,0.0,0.0,0.0,0.0,0.0
13.0,38.0,374.0,0.0,0.0,0.0,0.0,0.0
14.0,38.0,524.0,0.0,0.0,0.0,0.0,0.0
15.0,38.0,6398.0,0.9,0.0,0.1,0.0,6.0
16.0,38.0,1006.0,1.8,0.0,0.0,0.5,4.0
17.0,38.0,712.0,1.1,0.0,0.0,0.0,0.0
18.0,38.0,2917.0,1.1,0.0,0.0,0.0,0.0
19.0,38.0,190.0,2.2,0.0,0.0,0.0,0.0
20.0,38.0,221.0,1.1,0.0,0.0,0.0,0.0
21.0,38.0,221.0,1.5,0.0,0.0,0.0,0.0
22.0,38.0,606.0,4.2,0.0,0.0,0.5,0.0
23.0,38.0,2185.0,4.7,0.0,0.0,0.5,0.0
24.0,38.0,596.0,4.6,0.0,0.0,0.5,0.0
25.0,38.0,855.0,1.7,0.0,0.0,0.0,0.0
26.0,38.0,7840.0,2.8,0.0,0.0,0.5,2.0
27.0,38.0,1506.0,1.1,0.5,0.0,0.0,0.0
28.0,38.0,3351.0,1.3,7.1,0.0,1.0,34.0
29.0,38.0,2840.0,0.2,4.8,0.0,0.5,3.0
30.0,38.0,1271.0,0.0,0.3,0.0,0.0,0.0
31.0,38.0,635.0,0.0,0.0,0.0,0.0,0.0
32.0,38.0,2920.0,0.9,0.0,0.0,0.0,0.0
33.0,38.0,5312.0,3.7,0.0,0.0,1.0,19.0
34.0,38.0,583.0,6.0,2.7,0.3,2.0,71.0
35.0,38.0,583.0,3.9,0.0,0.0,0.5,11.0
36.0,38.0,503.0,0.0,0.0,0.0,0.0,1.0
37.0,38.0,377.0,0.0,0.0,0.0,0.0,0.0
38.0,38.0,884.0,1.2,0.0,0.0,0.0,1.0
39.0,38.0,335.0,0.0,0.0,0.0,0.0,1.0
40.0,38.0,4804.0,0.1,0.0,0.0,0.0,0.0
41.0,38.0,990.0,0.0,1.1,0.0,0.0,0.0
42.0,38.0,915.0,0.0,0.0,0.0,0.0,0.0
43.0,38.0,1258.0,0.0,0.0,0.0,0.0,0.0
44.0,38.0,538.0,0.0,0.0,1.1,0.0,0.0
45.0,38.0,6585.0,1.7,0.0,0.0,0.5,16.0
46.0,38.0,858.0,0.2,0.0,0.0,0.0,1.0
47.0,38.0,715.0,0.0,0.0,0.0,0.0,0.0
48.0,38.0,1311.0,1.2,0.0,0.0,0.0,0.0
49.0,38.0,832.0,2.5,0.0,0.0,0.5,0.0
50.0,38.0,1098.0,1.1,0.0,0.0,0.0,0.0
1.0,39.0,90.0,0.0,0.0,0.0,0.0,0.0
2.0,39.0,3260.0,0.0,0.0,0.0,0.0,0.0
3.0,39.0,374.0,0.0,0.0,0.0,0.0,0.0
4.0,39.0,71.0,0.0,0.0,0.0,0.0,0.0
5.0,39.0,131.0,0.0,0.0,0.0,0.0,0.0
6.0,39.0,36.0,0.0,0.0,0.0,0.0,0.0
7.0,39.0,299.0,0.0,0.0,0.0,0.0,0.0
8.0,39.0,617.0,0.0,1.2,0.0,0.0,1.0
9.0,39.0,206.0,0.0,0.0,0.0,0.0,0.0
10.0,39.0,148.0,0.0,0.0,0.0,0.0,0.0
11.0,39.0,148.0,0.0,0.0,0.0,0.0,0.0
12.0,39.0,32.0,0.0,0.0,0.0,0.0,0.0
13.0,39.0,221.0,0.0,0.0,0.0,0.0,0.0
14.0,39.0,224.0,0.0,0.0,0.0,0.0,0.0
15.0,39.0,338.0,0.0,0.0,0.0,0.0,1.0
16.0,39.0,413.0,0.0,0.0,0.0,0.5,0.0
17.0,39.0,413.0,0.0,0.0,0.0,0.0,0.0
18.0,39.0,456.0,0.8,0.0,0.0,0.0,0.0
19.0,39.0,101.0,0.5,0.0,0.0,0.0,0.0
20.0,39.0,131.0,0.0,0.0,0.0,0.0,0.0
21.0,39.0,131.0,0.9,0.0,0.0,0.0,1.0
22.0,39.0,90.0,0.6,0.0,0.0,0.0,0.0
23.0,39.0,179.0,0.9,0.0,0.0,0.0,0.0
24.0,39.0,556.0,0.0,0.0,0.0,0.0,0.0
25.0,39.0,683.0,1.3,0.0,0.0,0.5,0.0
26.0,39.0,3385.0,1.2,1.2,0.0,0.5,2.0
27.0,39.0,1065.0,1.5,2.2,0.0,0.5,2.0
28.0,39.0,1442.0,9.8,0.0,0.0,1.0,22.0
29.0,39.0,1439.0,0.0,0.0,1.1,0.0,0.0
30.0,39.0,584.0,0.0,2.1,0.0,0.5,8.0
31.0,39.0,355.0,0.0,2.4,0.0,0.5,2.0
32.0,39.0,4232.0,1.7,0.0,1.3,0.5,4.0
33.0,39.0,583.0,5.1,0.0,2.1,2.0,73.0
34.0,39.0,160.0,6.3,2.3,2.1,2.0,53.0
35.0,39.0,225.0,2.6,0.0,2.1,0.5,6.0
36.0,39.0,44.0,1.5,0.0,2.1,0.5,6.0
37.0,39.0,30.0,0.0,0.0,2.1,0.5,3.0
38.0,39.0,503.0,1.4,0.0,0.0,0.5,2.0
39.0,39.0,163.0,0.0,0.0,0.0,0.0,3.0
40.0,39.0,269.0,0.0,0.0,0.0,0.0,0.0
41.0,39.0,448.0,0.0,0.3,0.0,0.0,6.0
42.0,39.0,674.0,0.0,0.9,0.0,0.0,0.0
43.0,39.0,954.0,0.0,0.0,0.0,0.0,0.0
44.0,39.0,398.0,0.0,0.0,0.0,0.0,0.0
45.0,39.0,359.0,0.4,0.0,0.0,0.0,0.0
46.0,39.0,282.0,0.0,0.0,0.0,0.0,0.0
47.0,39.0,556.0,0.0,0.0,0.0,0.0,0.0
48.0,39.0,600.0,0.0,0.0,0.0,0.0,0.0
49.0,39.0,874.0,0.4,0.4,0.0,0.0,0.0
50.0,39.0,977.0,1.1,1.3,0.0,0.5,0.0
1.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0
2.0,40.0,281.0,0.0,0.0,0.0,0.0,0.0
3.0,40.0,381.0,0.0,0.0,0.0,0.0,0.0
4.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0
5.0,40.0,131.0,0.0,0.0,0.0,0.0,0.0
6.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0
7.0,40.0,318.0,0.0,0.9,0.0,0.0,1.0
8.0,40.0,6873.0,0.0,0.3,0.0,0.0,0.0
9.0,40.0,262.0,0.0,0.0,0.0,0.0,0.0
10.0,40.0,90.0,0.0,0.0,0.0,0.0,1.0
11.0,40.0,131.0,0.0,0.0,0.0,0.0,0.0
12.0,40.0,76.0,0.0,0.0,0.0,0.0,0.0
13.0,40.0,241.0,0.0,0.0,0.0,0.0,0.0
14.0,40.0,131.0,0.0,0.0,0.0,0.0,0.0
15.0,40.0,262.0,0.0,0.0,0.0,0.0,0.0
16.0,40.0,338.0,0.0,0.0,0.0,0.0,0.0
17.0,40.0,509.0,0.0,0.0,0.0,0.0,1.0
18.0,40.0,6693.0,1.3,0.0,0.0,0.0,1.0
19.0,40.0,169.0,0.0,0.0,0.0,0.0,0.0
20.0,40.0,2076.0,0.0,0.0,0.0,0.5,0.0
21.0,40.0,108.0,1.3,0.0,0.0,0.0,0.0
22.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0
23.0,40.0,2509.0,0.6,0.0,0.0,0.0,0.0
24.0,40.0,338.0,0.3,0.3,0.0,0.0,0.0
25.0,40.0,2128.0,3.0,2.2,0.0,0.5,1.0
26.0,40.0,875.0,2.8,1.7,0.0,0.5,2.0
27.0,40.0,636.0,0.0,0.0,0.0,0.0,0.0
28.0,40.0,1422.0,0.0,0.0,0.0,0.0,0.0
29.0,40.0,719.0,0.1,0.0,0.0,0.0,0.0
30.0,40.0,635.0,0.0,0.0,0.0,0.0,0.0
31.0,40.0,303.0,2.7,0.0,0.0,0.5,11.0
32.0,40.0,328.0,5.9,2.3,2.3,2.0,74.0
33.0,40.0,1057.0,3.9,2.2,0.0,0.5,7.0
34.0,40.0,3139.0,15.3,3.9,0.8,3.0,86.0
35.0,40.0,2294.0,4.9,2.7,0.0,0.5,1.0
36.0,40.0,1030.0,0.2,0.6,0.0,0.5,0.0
37.0,40.0,1448.0,0.0,0.0,0.0,0.5,0.0
38.0,40.0,170.0,0.4,0.0,0.0,0.0,0.0
39.0,40.0,57.0,0.9,0.0,0.0,0.0,0.0
40.0,40.0,223.0,0.0,0.0,0.0,0.0,0.0
41.0,40.0,437.0,0.0,0.0,0.0,0.0,0.0
42.0,40.0,7750.0,0.0,1.2,0.0,0.0,2.0
43.0,40.0,1348.0,0.0,0.0,0.0,0.0,1.0
44.0,40.0,635.0,0.0,0.0,0.0,0.0,0.0
45.0,40.0,719.0,0.0,0.0,0.0,0.0,0.0
46.0,40.0,636.0,0.0,0.0,0.0,0.0,0.0
47.0,40.0,145.0,0.0,0.0,0.0,0.0,0.0
48.0,40.0,1328.0,0.0,0.6,0.0,0.0,0.0
49.0,40.0,596.0,0.0,1.0,0.0,0.0,0.0
50.0,40.0,556.0,0.6,0.0,0.0,0.0,0.0
1.0,41.0,31.0,0.0,0.0,0.0,0.0,0.0
2.0,41.0,87.0,0.0,0.0,0.0,0.0,0.0
3.0,41.0,600.0,0.0,0.0,0.0,0.0,0.0
4.0,41.0,131.0,0.0,0.0,0.0,0.0,0.0
5.0,41.0,112.0,0.0,0.0,0.0,0.0,0.0
6.0,41.0,224.0,0.2,0.0,0.0,0.0,0.0
7.0,41.0,440.0,1.4,1.5,0.0,0.5,3.0
8.0,41.0,7802.0,0.8,1.1,0.0,0.0,0.0
9.0,41.0,445.0,0.0,1.1,0.0,0.0,0.0
10.0,41.0,282.0,0.0,1.2,0.0,0.0,0.0
11.0,41.0,101.0,0.0,0.0,0.0,0.0,0.0
12.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0
13.0,41.0,206.0,0.0,0.0,0.0,0.0,0.0
14.0,41.0,94.0,0.0,0.0,0.0,0.0,0.0
15.0,41.0,101.0,0.0,0.0,0.0,0.0,0.0
16.0,41.0,262.0,0.0,0.0,0.0,0.0,0.0
17.0,41.0,262.0,1.1,0.0,0.0,0.0,1.0
18.0,41.0,638.0,1.4,0.0,0.0,0.0,1.0
19.0,41.0,213.0,0.0,0.0,0.0,0.0,0.0
20.0,41.0,94.0,0.0,0.0,0.0,0.0,0.0
21.0,41.0,211.0,1.2,0.0,0.0,0.0,4.0
22.0,41.0,304.0,0.0,0.0,0.0,0.0,0.0
23.0,41.0,1900.0,0.0,0.0,0.0,0.5,3.0
24.0,41.0,1065.0,3.5,3.0,0.0,0.5,9.0
25.0,41.0,3563.0,1.9,0.0,0.0,0.5,6.0
26.0,41.0,715.0,0.4,0.0,0.0,0.0,0.0
27.0,41.0,556.0,1.2,0.0,0.0,0.0,0.0
28.0,41.0,1667.0,1.2,0.0,0.0,0.0,0.0
29.0,41.0,2293.0,2.6,0.0,0.0,1.0,18.0
30.0,41.0,636.0,0.5,0.0,0.0,0.0,0.0
31.0,41.0,357.0,0.0,0.0,0.0,0.0,0.0
32.0,41.0,401.0,4.7,0.0,2.5,0.5,4.0
33.0,41.0,5890.0,36.1,0.0,0.0,1.0,8.0
34.0,41.0,6297.0,38.3,0.0,2.6,1.0,28.0
35.0,41.0,4590.0,25.4,2.6,0.0,1.0,28.0
36.0,41.0,3118.0,8.5,1.8,2.0,1.0,9.0
37.0,41.0,1318.0,1.1,1.7,0.0,0.5,3.0
38.0,41.0,377.0,0.6,0.0,0.0,0.0,0.0
39.0,41.0,105.0,2.0,0.0,0.0,0.5,4.0
40.0,41.0,37.0,0.1,0.0,0.0,0.0,0.0
41.0,41.0,477.0,0.0,0.0,0.0,0.0,1.0
42.0,41.0,872.0,0.0,0.9,0.0,0.0,5.0
43.0,41.0,1587.0,0.0,0.5,0.0,0.0,1.0
44.0,41.0,795.0,0.0,0.0,0.0,0.0,0.0
45.0,41.0,1078.0,0.0,1.1,0.0,0.0,2.0
46.0,41.0,1078.0,0.0,1.0,0.0,0.0,2.0
47.0,41.0,875.0,0.6,1.0,0.0,0.5,0.0
48.0,41.0,6490.0,0.1,0.9,0.0,0.0,1.0
49.0,41.0,317.0,0.0,0.0,0.0,0.0,0.0
50.0,41.0,65.0,0.0,0.0,0.0,0.0,0.0
1.0,42.0,112.0,0.0,0.0,0.0,0.0,0.0
2.0,42.0,392.0,0.0,0.0,0.0,0.0,0.0
3.0,42.0,600.0,0.0,0.0,0.0,0.0,0.0
4.0,42.0,131.0,0.0,0.0,0.0,0.0,0.0
5.0,42.0,41.0,0.0,0.0,0.0,0.0,0.0
6.0,42.0,299.0,0.0,0.0,0.0,0.0,0.0
7.0,42.0,509.0,0.0,1.1,0.0,0.0,1.0
8.0,42.0,454.0,0.0,0.0,0.0,0.0,0.0
9.0,42.0,95.0,0.0,0.0,0.0,0.0,0.0
10.0,42.0,299.0,0.0,0.0,0.0,0.0,0.0
11.0,42.0,254.0,0.0,1.5,0.0,0.0,1.0
12.0,42.0,112.0,0.0,0.6,0.0,0.0,0.0
13.0,42.0,202.0,0.0,0.0,0.0,0.0,0.0
14.0,42.0,41.0,0.0,0.0,0.0,0.0,0.0
15.0,42.0,101.0,0.0,0.0,0.0,0.0,0.0
16.0,42.0,926.0,0.6,0.0,0.0,0.0,0.0
17.0,42.0,224.0,0.9,0.0,0.0,0.0,0.0
18.0,42.0,1030.0,1.1,0.0,0.0,0.0,0.0
19.0,42.0,255.0,0.0,0.0,0.0,0.0,0.0
20.0,42.0,1082.0,0.0,0.0,0.0,0.0,0.0
21.0,42.0,907.0,1.1,0.0,0.0,0.0,0.0
22.0,42.0,438.0,2.0,1.7,0.0,0.5,1.0
23.0,42.0,5064.0,2.6,2.4,0.0,0.5,2.0
24.0,42.0,450.0,0.1,0.1,0.0,0.0,0.0
25.0,42.0,715.0,0.7,0.0,0.0,0.0,0.0
26.0,42.0,477.0,0.5,0.0,0.0,0.0,0.0
27.0,42.0,317.0,0.0,0.0,0.0,0.0,0.0
28.0,42.0,1660.0,0.0,0.0,0.0,0.0,1.0
29.0,42.0,8432.0,2.1,0.0,0.0,0.5,2.0
30.0,42.0,549.0,0.9,0.0,0.0,0.0,0.0
31.0,42.0,450.0,0.0,0.0,0.0,0.0,3.0
32.0,42.0,596.0,0.5,0.0,0.4,0.0,1.0
33.0,42.0,4659.0,30.5,0.0,2.1,1.0,11.0
34.0,42.0,4815.0,24.2,0.0,2.7,1.0,42.0
35.0,42.0,2695.0,12.6,1.6,3.7,2.0,67.0
36.0,42.0,1712.0,13.3,1.6,0.7,1.0,12.0
37.0,42.0,1929.0,5.2,1.5,0.0,0.5,3.0
38.0,42.0,695.0,0.3,1.1,0.0,0.0,1.0
39.0,42.0,489.0,0.0,0.0,0.0,0.5,13.0
40.0,42.0,454.0,1.2,0.0,0.0,0.0,6.0
41.0,42.0,625.0,0.0,0.0,0.0,0.0,0.0
42.0,42.0,874.0,0.0,0.0,0.0,0.0,0.0
43.0,42.0,2177.0,0.0,1.2,0.0,0.0,1.0
44.0,42.0,719.0,0.0,1.4,0.0,0.0,2.0
45.0,42.0,874.0,0.0,0.1,0.0,0.0,0.0
46.0,42.0,795.0,0.0,0.0,0.0,0.0,0.0
47.0,42.0,795.0,0.0,0.0,0.0,0.0,0.0
48.0,42.0,638.0,1.0,0.0,0.0,0.0,0.0
49.0,42.0,42.0,0.0,0.0,0.0,0.0,1.0
50.0,42.0,35.0,0.0,0.0,0.0,0.0,0.0
1.0,43.0,201.0,0.0,0.0,0.0,0.0,0.0
2.0,43.0,467.0,0.0,0.0,0.0,0.0,0.0
3.0,43.0,991.0,0.0,0.0,0.0,0.0,0.0
4.0,43.0,262.0,0.0,0.0,0.0,0.0,0.0
5.0,43.0,369.0,0.0,0.0,0.0,0.0,0.0
6.0,43.0,788.0,0.0,0.5,0.0,0.0,0.0
7.0,43.0,6924.0,0.0,0.8,0.0,0.0,0.0
8.0,43.0,768.0,0.0,0.0,0.0,0.0,0.0
9.0,43.0,2127.0,0.0,0.0,0.0,0.0,0.0
10.0,43.0,232.0,0.0,0.0,0.0,0.0,0.0
11.0,43.0,408.0,0.0,0.0,0.0,0.0,0.0
12.0,43.0,3349.0,0.0,0.5,0.0,0.0,0.0
13.0,43.0,855.0,0.0,1.1,0.0,0.0,0.0
14.0,43.0,367.0,0.0,1.1,0.0,0.0,0.0
15.0,43.0,3391.0,1.0,0.8,0.0,0.0,0.0
16.0,43.0,693.0,0.7,0.0,0.0,0.0,0.0
17.0,43.0,394.0,0.0,0.0,0.0,0.0,0.0
18.0,43.0,8493.0,1.3,0.0,0.0,0.0,0.0
19.0,43.0,4445.0,0.8,0.0,0.0,0.5,0.0
20.0,43.0,5824.0,6.8,0.0,0.0,0.5,8.0
21.0,43.0,6214.0,6.4,1.7,0.0,0.5,17.0
22.0,43.0,10739.0,2.8,1.1,0.0,0.5,5.0
23.0,43.0,10974.0,0.0,0.0,0.0,0.0,0.0
24.0,43.0,444.0,0.0,0.0,0.0,0.0,0.0
25.0,43.0,584.0,0.0,0.0,0.0,0.0,0.0
26.0,43.0,2260.0,1.2,0.0,0.0,0.0,0.0
27.0,43.0,951.0,0.0,0.0,0.0,0.0,0.0
28.0,43.0,2580.0,0.0,0.0,0.0,0.0,0.0
29.0,43.0,1190.0,0.0,0.0,0.0,0.0,0.0
30.0,43.0,1509.0,1.7,0.0,0.0,0.0,0.0
31.0,43.0,1588.0,0.0,0.0,0.1,0.0,2.0
32.0,43.0,1532.0,4.5,0.4,1.5,0.5,14.0
33.0,43.0,9709.0,9.9,0.3,4.2,1.0,28.0
34.0,43.0,4900.0,22.6,0.0,1.6,1.0,12.0
35.0,43.0,4403.0,10.4,0.0,2.7,1.0,49.0
36.0,43.0,4343.0,11.5,3.9,0.6,1.0,25.0
37.0,43.0,3904.0,10.5,0.0,2.4,1.0,35.0
38.0,43.0,9313.0,9.2,2.4,0.0,0.5,7.0
39.0,43.0,1756.0,1.0,0.0,0.0,0.0,0.0
40.0,43.0,2472.0,1.1,0.0,0.0,0.5,1.0
41.0,43.0,705.0,1.0,0.0,0.0,0.0,1.0
42.0,43.0,1787.0,4.7,0.0,0.0,0.0,2.0
43.0,43.0,4274.0,1.2,2.0,0.0,1.0,43.0
44.0,43.0,5751.0,2.1,2.3,0.0,2.0,81.0
45.0,43.0,1272.0,0.0,0.0,0.0,0.0,0.0
46.0,43.0,793.0,0.0,0.0,0.0,0.0,0.0
47.0,43.0,795.0,0.0,0.0,0.0,0.0,0.0
48.0,43.0,5310.0,0.0,0.0,0.0,0.5,2.0
49.0,43.0,382.0,0.0,0.0,0.0,0.0,0.0
50.0,43.0,139.0,0.0,0.0,0.0,0.0,0.0
1.0,44.0,90.0,0.0,0.0,0.0,0.0,0.0
2.0,44.0,224.0,0.0,0.0,0.0,0.0,0.0
3.0,44.0,230.0,0.0,0.0,0.0,0.0,0.0
4.0,44.0,112.0,0.0,0.0,0.0,0.0,0.0
5.0,44.0,281.0,0.0,0.0,0.0,0.0,0.0
6.0,44.0,3801.0,0.0,1.2,0.0,0.0,1.0
